job_id,skill,skill_category,skill_level
30SK00DG3ACG,GCP,Cloud,Intermediate
EK7R8GYR0BI5,PyTorch,ML,Basic
EK7R8GYR0BI5,TensorFlow,ML,Intermediate
EK7R8GYR0BI5,R,Programming,Advanced
EK7R8GYR0BI5,SQL,Programming,Intermediate
EK7R8GYR0BI5,Computer Vision,ML,Advanced
CW6QMFLEK9ZM,Scikit-learn,ML,Basic
CW6QMFLEK9ZM,PyTorch,ML,Intermediate
CW6QMFLEK9ZM,Azure,Cloud,Basic
CW6QMFLEK9ZM,Python,Programming,Advanced
CW6QMFLEK9ZM,NLP,ML,Intermediate
0B04ZLTOB4AG,NLP,ML,Advanced
0B04ZLTOB4AG,R,Programming,Intermediate
0B04ZLTOB4AG,PyTorch,ML,Intermediate
4J3PF85TMEH1,PyTorch,ML,Intermediate
4J3PF85TMEH1,NLP,ML,Intermediate
4J3PF85TMEH1,AWS,Cloud,Intermediate
4J3PF85TMEH1,GCP,Cloud,Basic
ORCIBVWXD628,Azure,Cloud,Basic
ORCIBVWXD628,GCP,Cloud,Basic
ORCIBVWXD628,Computer Vision,ML,Advanced
RE2LSVXTWAL2,Scikit-learn,ML,Basic
RE2LSVXTWAL2,PyTorch,ML,Intermediate
RE2LSVXTWAL2,Python,Programming,Basic
FDT7OZPFZE1C,Azure,Cloud,Basic
FDT7OZPFZE1C,Scikit-learn,ML,Intermediate
FDT7OZPFZE1C,SQL,Programming,Advanced
FDT7OZPFZE1C,TensorFlow,ML,Intermediate
FDT7OZPFZE1C,Python,Programming,Basic
FDT7OZPFZE1C,NLP,ML,Intermediate
LD4E7PONX9HT,TensorFlow,ML,Basic
LD4E7PONX9HT,SQL,Programming,Basic
LD4E7PONX9HT,NLP,ML,Intermediate
LD4E7PONX9HT,R,Programming,Advanced
3KXD6JLU7ERY,AWS,Cloud,Advanced
3KXD6JLU7ERY,R,Programming,Intermediate
3KXD6JLU7ERY,Azure,Cloud,Advanced
3KXD6JLU7ERY,GCP,Cloud,Basic
3KXD6JLU7ERY,Scikit-learn,ML,Advanced
3KXD6JLU7ERY,NLP,ML,Advanced
38YGJWQLBUTD,GCP,Cloud,Advanced
38YGJWQLBUTD,Computer Vision,ML,Intermediate
38YGJWQLBUTD,Scikit-learn,ML,Intermediate
38YGJWQLBUTD,R,Programming,Advanced
38YGJWQLBUTD,Python,Programming,Intermediate
BC1TNCWP919A,GCP,Cloud,Basic
BC1TNCWP919A,TensorFlow,ML,Basic
BC1TNCWP919A,Scikit-learn,ML,Advanced
J1G5AZWW49E0,AWS,Cloud,Advanced
J1G5AZWW49E0,Scikit-learn,ML,Advanced
J1G5AZWW49E0,R,Programming,Advanced
KGZCZGM0XXBO,GCP,Cloud,Basic
KGZCZGM0XXBO,AWS,Cloud,Basic
KGZCZGM0XXBO,SQL,Programming,Intermediate
KGZCZGM0XXBO,Scikit-learn,ML,Advanced
KGZCZGM0XXBO,Computer Vision,ML,Basic
KGZCZGM0XXBO,PyTorch,ML,Basic
1J2C7JWK2ECR,AWS,Cloud,Advanced
1J2C7JWK2ECR,PyTorch,ML,Advanced
1J2C7JWK2ECR,R,Programming,Intermediate
1J2C7JWK2ECR,Azure,Cloud,Advanced
1J2C7JWK2ECR,Computer Vision,ML,Basic
1J2C7JWK2ECR,SQL,Programming,Intermediate
4S1WL1L5XFHC,Scikit-learn,ML,Basic
4S1WL1L5XFHC,SQL,Programming,Basic
4S1WL1L5XFHC,PyTorch,ML,Intermediate
73H6I9BJDX39,Azure,Cloud,Basic
73H6I9BJDX39,SQL,Programming,Intermediate
73H6I9BJDX39,Computer Vision,ML,Advanced
0H00I3MXCUVD,GCP,Cloud,Intermediate
0H00I3MXCUVD,Azure,Cloud,Advanced
0H00I3MXCUVD,NLP,ML,Basic
0H00I3MXCUVD,PyTorch,ML,Basic
0H00I3MXCUVD,Python,Programming,Basic
QJNFX1KNMLN1,TensorFlow,ML,Advanced
QJNFX1KNMLN1,GCP,Cloud,Basic
QJNFX1KNMLN1,Computer Vision,ML,Intermediate
QJNFX1KNMLN1,Scikit-learn,ML,Basic
JJLKBZ9T19SM,SQL,Programming,Intermediate
JJLKBZ9T19SM,Azure,Cloud,Basic
JJLKBZ9T19SM,Computer Vision,ML,Basic
JJLKBZ9T19SM,Scikit-learn,ML,Advanced
JJLKBZ9T19SM,Python,Programming,Advanced
JJLKBZ9T19SM,GCP,Cloud,Basic
GPY8PELWDDX9,TensorFlow,ML,Advanced
GPY8PELWDDX9,AWS,Cloud,Advanced
GPY8PELWDDX9,NLP,ML,Intermediate
GPY8PELWDDX9,Scikit-learn,ML,Advanced
GPY8PELWDDX9,SQL,Programming,Basic
GPY8PELWDDX9,PyTorch,ML,Basic
OWQG302FCGAF,Python,Programming,Intermediate
OWQG302FCGAF,TensorFlow,ML,Advanced
OWQG302FCGAF,AWS,Cloud,Advanced
OWQG302FCGAF,Computer Vision,ML,Advanced
SJPY21ULN8J9,PyTorch,ML,Advanced
SJPY21ULN8J9,GCP,Cloud,Intermediate
SJPY21ULN8J9,SQL,Programming,Basic
F7N2E2ZE0GVD,AWS,Cloud,Intermediate
F7N2E2ZE0GVD,R,Programming,Advanced
F7N2E2ZE0GVD,NLP,ML,Advanced
F7N2E2ZE0GVD,Azure,Cloud,Advanced
UPGDZ4PFFUVH,TensorFlow,ML,Advanced
UPGDZ4PFFUVH,R,Programming,Intermediate
UPGDZ4PFFUVH,Azure,Cloud,Basic
UPGDZ4PFFUVH,Computer Vision,ML,Basic
AMK4WI21HA50,TensorFlow,ML,Intermediate
AMK4WI21HA50,Python,Programming,Basic
AMK4WI21HA50,NLP,ML,Advanced
AMK4WI21HA50,Azure,Cloud,Intermediate
AMK4WI21HA50,Computer Vision,ML,Intermediate
46J46TYTM3OO,Computer Vision,ML,Intermediate
46J46TYTM3OO,GCP,Cloud,Basic
46J46TYTM3OO,SQL,Programming,Advanced
46J46TYTM3OO,TensorFlow,ML,Advanced
46J46TYTM3OO,Azure,Cloud,Basic
AWRB4GK65I2Y,AWS,Cloud,Advanced
AWRB4GK65I2Y,SQL,Programming,Advanced
AWRB4GK65I2Y,Scikit-learn,ML,Advanced
AWRB4GK65I2Y,Azure,Cloud,Basic
SFWWQDZC182E,SQL,Programming,Intermediate
SFWWQDZC182E,TensorFlow,ML,Advanced
SFWWQDZC182E,PyTorch,ML,Basic
SFWWQDZC182E,NLP,ML,Advanced
SFWWQDZC182E,Scikit-learn,ML,Advanced
4Y5SUCW4K6MB,Computer Vision,ML,Intermediate
4Y5SUCW4K6MB,PyTorch,ML,Advanced
4Y5SUCW4K6MB,TensorFlow,ML,Intermediate
4Y5SUCW4K6MB,R,Programming,Intermediate
A6Z5ENOCMGPQ,TensorFlow,ML,Advanced
A6Z5ENOCMGPQ,SQL,Programming,Intermediate
A6Z5ENOCMGPQ,Scikit-learn,ML,Intermediate
QA9W2KGUOVDH,GCP,Cloud,Advanced
QA9W2KGUOVDH,Computer Vision,ML,Intermediate
QA9W2KGUOVDH,R,Programming,Intermediate
QA9W2KGUOVDH,SQL,Programming,Advanced
QA9W2KGUOVDH,Scikit-learn,ML,Advanced
QA9W2KGUOVDH,Azure,Cloud,Basic
UMQCD1Z0PMHO,Scikit-learn,ML,Basic
UMQCD1Z0PMHO,Python,Programming,Basic
UMQCD1Z0PMHO,GCP,Cloud,Basic
UMQCD1Z0PMHO,Azure,Cloud,Intermediate
2VDZCRSNMYL1,TensorFlow,ML,Basic
2VDZCRSNMYL1,Azure,Cloud,Advanced
2VDZCRSNMYL1,Computer Vision,ML,Advanced
2VDZCRSNMYL1,Python,Programming,Advanced
2VDZCRSNMYL1,SQL,Programming,Intermediate
2VDZCRSNMYL1,R,Programming,Basic
KNERLJZFTMOF,NLP,ML,Intermediate
KNERLJZFTMOF,TensorFlow,ML,Intermediate
KNERLJZFTMOF,AWS,Cloud,Intermediate
HEIJN1JVQU7A,R,Programming,Intermediate
HEIJN1JVQU7A,Python,Programming,Intermediate
HEIJN1JVQU7A,Computer Vision,ML,Basic
9SG7FY4H6A3K,Azure,Cloud,Intermediate
9SG7FY4H6A3K,SQL,Programming,Intermediate
9SG7FY4H6A3K,PyTorch,ML,Advanced
765PZHWZ95DI,PyTorch,ML,Intermediate
765PZHWZ95DI,NLP,ML,Basic
765PZHWZ95DI,Scikit-learn,ML,Advanced
765PZHWZ95DI,Azure,Cloud,Advanced
765PZHWZ95DI,Computer Vision,ML,Basic
R9IJXACJKJ8N,AWS,Cloud,Basic
R9IJXACJKJ8N,TensorFlow,ML,Advanced
R9IJXACJKJ8N,SQL,Programming,Intermediate
PBEJXOG14OU1,GCP,Cloud,Advanced
PBEJXOG14OU1,SQL,Programming,Advanced
PBEJXOG14OU1,Python,Programming,Intermediate
HBVIFXRG00YS,Azure,Cloud,Basic
HBVIFXRG00YS,SQL,Programming,Intermediate
HBVIFXRG00YS,Python,Programming,Intermediate
XWNYZSC90CGW,R,Programming,Intermediate
XWNYZSC90CGW,PyTorch,ML,Advanced
XWNYZSC90CGW,AWS,Cloud,Intermediate
QWDIWWZ0A0E2,NLP,ML,Intermediate
QWDIWWZ0A0E2,PyTorch,ML,Advanced
QWDIWWZ0A0E2,Azure,Cloud,Advanced
QWDIWWZ0A0E2,SQL,Programming,Intermediate
QWDIWWZ0A0E2,Scikit-learn,ML,Intermediate
QWDIWWZ0A0E2,GCP,Cloud,Intermediate
GXPVDEIVIXRA,R,Programming,Advanced
GXPVDEIVIXRA,Azure,Cloud,Basic
GXPVDEIVIXRA,TensorFlow,ML,Advanced
FSM5T3KS3MWB,Azure,Cloud,Intermediate
FSM5T3KS3MWB,Computer Vision,ML,Intermediate
FSM5T3KS3MWB,Scikit-learn,ML,Advanced
27C8XVMFW240,Computer Vision,ML,Advanced
27C8XVMFW240,AWS,Cloud,Basic
27C8XVMFW240,Scikit-learn,ML,Intermediate
27C8XVMFW240,R,Programming,Basic
978YFT5OTGKJ,Scikit-learn,ML,Advanced
978YFT5OTGKJ,Computer Vision,ML,Advanced
978YFT5OTGKJ,SQL,Programming,Advanced
070L0DI0Z6TM,Python,Programming,Intermediate
070L0DI0Z6TM,AWS,Cloud,Advanced
070L0DI0Z6TM,Computer Vision,ML,Intermediate
070L0DI0Z6TM,GCP,Cloud,Advanced
070L0DI0Z6TM,Azure,Cloud,Basic
G1K1GK6P3UAG,NLP,ML,Advanced
G1K1GK6P3UAG,R,Programming,Advanced
G1K1GK6P3UAG,Python,Programming,Intermediate
G1K1GK6P3UAG,SQL,Programming,Basic
G1K1GK6P3UAG,GCP,Cloud,Intermediate
EPCVLEEFB88D,SQL,Programming,Advanced
EPCVLEEFB88D,AWS,Cloud,Intermediate
EPCVLEEFB88D,Scikit-learn,ML,Basic
EPCVLEEFB88D,Python,Programming,Advanced
EPCVLEEFB88D,Azure,Cloud,Basic
LBEYRN92JYHQ,AWS,Cloud,Basic
LBEYRN92JYHQ,PyTorch,ML,Basic
LBEYRN92JYHQ,NLP,ML,Advanced
LBEYRN92JYHQ,SQL,Programming,Advanced
YCRYL3V8VYB1,SQL,Programming,Intermediate
YCRYL3V8VYB1,AWS,Cloud,Intermediate
YCRYL3V8VYB1,GCP,Cloud,Advanced
YCRYL3V8VYB1,Python,Programming,Basic
YCRYL3V8VYB1,NLP,ML,Advanced
YCRYL3V8VYB1,TensorFlow,ML,Basic
881KVBWQX76D,Python,Programming,Intermediate
881KVBWQX76D,NLP,ML,Intermediate
881KVBWQX76D,SQL,Programming,Basic
BS0DIVDSFZDT,Azure,Cloud,Basic
BS0DIVDSFZDT,SQL,Programming,Intermediate
BS0DIVDSFZDT,NLP,ML,Intermediate
BS0DIVDSFZDT,PyTorch,ML,Basic
MUHYCOOCYI66,TensorFlow,ML,Intermediate
MUHYCOOCYI66,SQL,Programming,Intermediate
MUHYCOOCYI66,R,Programming,Advanced
MUHYCOOCYI66,AWS,Cloud,Advanced
MUHYCOOCYI66,Azure,Cloud,Basic
2LU2UYXRWYXG,Scikit-learn,ML,Advanced
2LU2UYXRWYXG,GCP,Cloud,Basic
2LU2UYXRWYXG,Python,Programming,Basic
NXBZZMY525RY,NLP,ML,Intermediate
NXBZZMY525RY,TensorFlow,ML,Intermediate
NXBZZMY525RY,Azure,Cloud,Advanced
VN5UR84A77QW,Azure,Cloud,Intermediate
VN5UR84A77QW,TensorFlow,ML,Basic
VN5UR84A77QW,NLP,ML,Basic
VN5UR84A77QW,Python,Programming,Advanced
VN5UR84A77QW,GCP,Cloud,Intermediate
W7MR8KSS72VJ,R,Programming,Intermediate
W7MR8KSS72VJ,PyTorch,ML,Basic
W7MR8KSS72VJ,Azure,Cloud,Basic
W7MR8KSS72VJ,NLP,ML,Basic
W7MR8KSS72VJ,SQL,Programming,Basic
3BMEXBUZPX10,SQL,Programming,Basic
3BMEXBUZPX10,GCP,Cloud,Advanced
3BMEXBUZPX10,AWS,Cloud,Intermediate
S6IVKRS0G29J,GCP,Cloud,Basic
S6IVKRS0G29J,Computer Vision,ML,Basic
S6IVKRS0G29J,Azure,Cloud,Basic
S6IVKRS0G29J,AWS,Cloud,Intermediate
S6IVKRS0G29J,NLP,ML,Intermediate
1GOD16VJ0XAT,NLP,ML,Advanced
1GOD16VJ0XAT,Azure,Cloud,Advanced
1GOD16VJ0XAT,Computer Vision,ML,Advanced
2ZXZNF3ROY8D,PyTorch,ML,Advanced
2ZXZNF3ROY8D,SQL,Programming,Advanced
2ZXZNF3ROY8D,Python,Programming,Advanced
2ZXZNF3ROY8D,Scikit-learn,ML,Basic
2ZXZNF3ROY8D,NLP,ML,Basic
2ZXZNF3ROY8D,R,Programming,Intermediate
C5TBV58ZPHCJ,SQL,Programming,Basic
C5TBV58ZPHCJ,GCP,Cloud,Advanced
C5TBV58ZPHCJ,Computer Vision,ML,Advanced
C5TBV58ZPHCJ,AWS,Cloud,Advanced
407GMMKGJ2ZO,TensorFlow,ML,Basic
407GMMKGJ2ZO,Azure,Cloud,Basic
407GMMKGJ2ZO,R,Programming,Basic
407GMMKGJ2ZO,GCP,Cloud,Basic
Q3S1QM8DPG0T,AWS,Cloud,Advanced
Q3S1QM8DPG0T,GCP,Cloud,Intermediate
Q3S1QM8DPG0T,SQL,Programming,Advanced
Q3S1QM8DPG0T,TensorFlow,ML,Advanced
Q3S1QM8DPG0T,NLP,ML,Advanced
IL21NBHBMB7F,PyTorch,ML,Advanced
IL21NBHBMB7F,NLP,ML,Basic
IL21NBHBMB7F,Azure,Cloud,Intermediate
IL21NBHBMB7F,SQL,Programming,Intermediate
IL21NBHBMB7F,Scikit-learn,ML,Basic
VGRBKK9ARMIA,Computer Vision,ML,Advanced
VGRBKK9ARMIA,TensorFlow,ML,Advanced
VGRBKK9ARMIA,SQL,Programming,Advanced
VGRBKK9ARMIA,PyTorch,ML,Advanced
VGRBKK9ARMIA,R,Programming,Intermediate
VGRBKK9ARMIA,GCP,Cloud,Basic
AGAUIEVFUXMC,SQL,Programming,Intermediate
AGAUIEVFUXMC,Computer Vision,ML,Intermediate
AGAUIEVFUXMC,Scikit-learn,ML,Advanced
AGAUIEVFUXMC,R,Programming,Advanced
5STTZA3B8LUH,Scikit-learn,ML,Basic
5STTZA3B8LUH,GCP,Cloud,Basic
5STTZA3B8LUH,Azure,Cloud,Intermediate
5STTZA3B8LUH,Computer Vision,ML,Intermediate
MZC6KRZC5A6G,TensorFlow,ML,Advanced
MZC6KRZC5A6G,NLP,ML,Intermediate
MZC6KRZC5A6G,Scikit-learn,ML,Basic
3QNH94949M4E,Azure,Cloud,Advanced
3QNH94949M4E,Python,Programming,Basic
3QNH94949M4E,SQL,Programming,Intermediate
3QNH94949M4E,AWS,Cloud,Basic
3QNH94949M4E,Scikit-learn,ML,Intermediate
3QNH94949M4E,R,Programming,Basic
AP9YGIZYYJ84,Scikit-learn,ML,Intermediate
AP9YGIZYYJ84,AWS,Cloud,Intermediate
AP9YGIZYYJ84,TensorFlow,ML,Advanced
AP9YGIZYYJ84,R,Programming,Advanced
AP9YGIZYYJ84,Computer Vision,ML,Advanced
AP9YGIZYYJ84,NLP,ML,Intermediate
D4PWZBSADALB,Python,Programming,Basic
D4PWZBSADALB,TensorFlow,ML,Advanced
D4PWZBSADALB,R,Programming,Basic
D4PWZBSADALB,Azure,Cloud,Intermediate
D4PWZBSADALB,SQL,Programming,Basic
6CZ1H8KIM2S7,NLP,ML,Basic
6CZ1H8KIM2S7,AWS,Cloud,Advanced
6CZ1H8KIM2S7,Python,Programming,Basic
BN19J9GPXW65,NLP,ML,Advanced
BN19J9GPXW65,Azure,Cloud,Advanced
BN19J9GPXW65,Python,Programming,Basic
BN19J9GPXW65,R,Programming,Advanced
BN19J9GPXW65,Scikit-learn,ML,Intermediate
BN19J9GPXW65,AWS,Cloud,Basic
2NZHWLU9C1S3,Scikit-learn,ML,Intermediate
2NZHWLU9C1S3,TensorFlow,ML,Basic
2NZHWLU9C1S3,PyTorch,ML,Intermediate
2NZHWLU9C1S3,SQL,Programming,Basic
2NZHWLU9C1S3,Python,Programming,Basic
2NZHWLU9C1S3,NLP,ML,Intermediate
J1OLES1WRRVM,SQL,Programming,Basic
J1OLES1WRRVM,Python,Programming,Basic
J1OLES1WRRVM,R,Programming,Intermediate
J1OLES1WRRVM,TensorFlow,ML,Intermediate
FOUEJVGQ70OA,GCP,Cloud,Intermediate
FOUEJVGQ70OA,Scikit-learn,ML,Basic
FOUEJVGQ70OA,SQL,Programming,Intermediate
706B4Q6SJSNR,TensorFlow,ML,Basic
706B4Q6SJSNR,R,Programming,Basic
706B4Q6SJSNR,GCP,Cloud,Intermediate
706B4Q6SJSNR,NLP,ML,Basic
0U7GO5N7GZQ5,SQL,Programming,Intermediate
0U7GO5N7GZQ5,Python,Programming,Advanced
0U7GO5N7GZQ5,NLP,ML,Intermediate
0U7GO5N7GZQ5,Azure,Cloud,Intermediate
0U7GO5N7GZQ5,PyTorch,ML,Advanced
0U7GO5N7GZQ5,GCP,Cloud,Intermediate
EIHMXM214FZM,SQL,Programming,Advanced
EIHMXM214FZM,Python,Programming,Advanced
EIHMXM214FZM,PyTorch,ML,Intermediate
EIHMXM214FZM,Azure,Cloud,Advanced
9F7LZMTJ5E71,Azure,Cloud,Basic
9F7LZMTJ5E71,PyTorch,ML,Basic
9F7LZMTJ5E71,SQL,Programming,Advanced
9F7LZMTJ5E71,AWS,Cloud,Basic
9F7LZMTJ5E71,GCP,Cloud,Advanced
9F7LZMTJ5E71,Computer Vision,ML,Intermediate
4EBQR1NM0NHY,SQL,Programming,Intermediate
4EBQR1NM0NHY,Python,Programming,Basic
4EBQR1NM0NHY,NLP,ML,Advanced
4EBQR1NM0NHY,Azure,Cloud,Intermediate
4EBQR1NM0NHY,AWS,Cloud,Advanced
FT25B070D1W8,AWS,Cloud,Intermediate
FT25B070D1W8,GCP,Cloud,Basic
FT25B070D1W8,TensorFlow,ML,Basic
7GA2L834R3HR,Python,Programming,Basic
7GA2L834R3HR,TensorFlow,ML,Advanced
7GA2L834R3HR,Computer Vision,ML,Advanced
7GA2L834R3HR,SQL,Programming,Advanced
7GA2L834R3HR,PyTorch,ML,Advanced
7GA2L834R3HR,NLP,ML,Intermediate
J14RPOE0FIOU,SQL,Programming,Basic
J14RPOE0FIOU,Computer Vision,ML,Intermediate
J14RPOE0FIOU,Python,Programming,Basic
J14RPOE0FIOU,Azure,Cloud,Advanced
J14RPOE0FIOU,TensorFlow,ML,Basic
LT74NB2XGSRY,AWS,Cloud,Advanced
LT74NB2XGSRY,NLP,ML,Basic
LT74NB2XGSRY,Scikit-learn,ML,Advanced
LT74NB2XGSRY,Python,Programming,Advanced
3MYQPKN0YS3A,AWS,Cloud,Basic
3MYQPKN0YS3A,Python,Programming,Basic
3MYQPKN0YS3A,NLP,ML,Advanced
3MYQPKN0YS3A,Azure,Cloud,Intermediate
3MYQPKN0YS3A,GCP,Cloud,Intermediate
6US8WULPY2T9,TensorFlow,ML,Advanced
6US8WULPY2T9,Python,Programming,Basic
6US8WULPY2T9,GCP,Cloud,Advanced
6US8WULPY2T9,Scikit-learn,ML,Advanced
6US8WULPY2T9,R,Programming,Advanced
6US8WULPY2T9,AWS,Cloud,Advanced
XY7039ENFG5N,AWS,Cloud,Advanced
XY7039ENFG5N,TensorFlow,ML,Intermediate
XY7039ENFG5N,Azure,Cloud,Intermediate
XY7039ENFG5N,PyTorch,ML,Basic
XY7039ENFG5N,R,Programming,Intermediate
Z735219SAHI0,PyTorch,ML,Basic
Z735219SAHI0,Python,Programming,Basic
Z735219SAHI0,TensorFlow,ML,Advanced
5OQ52L6FP6FD,Azure,Cloud,Intermediate
5OQ52L6FP6FD,R,Programming,Basic
5OQ52L6FP6FD,SQL,Programming,Advanced
5OQ52L6FP6FD,TensorFlow,ML,Intermediate
2VNUS4NL2MQL,AWS,Cloud,Advanced
2VNUS4NL2MQL,R,Programming,Intermediate
2VNUS4NL2MQL,Python,Programming,Advanced
KHKLAW61V0CZ,Azure,Cloud,Basic
KHKLAW61V0CZ,AWS,Cloud,Intermediate
KHKLAW61V0CZ,Scikit-learn,ML,Intermediate
KHKLAW61V0CZ,Python,Programming,Advanced
KHKLAW61V0CZ,GCP,Cloud,Intermediate
Q3T6PGN95R2A,AWS,Cloud,Intermediate
Q3T6PGN95R2A,GCP,Cloud,Advanced
Q3T6PGN95R2A,Scikit-learn,ML,Intermediate
OF7YQNYOSSNT,PyTorch,ML,Advanced
OF7YQNYOSSNT,Python,Programming,Basic
OF7YQNYOSSNT,GCP,Cloud,Advanced
SMCGC2GGR42C,AWS,Cloud,Advanced
SMCGC2GGR42C,Computer Vision,ML,Basic
SMCGC2GGR42C,GCP,Cloud,Advanced
SMCGC2GGR42C,R,Programming,Advanced
RO2ZKLAMVNFW,NLP,ML,Intermediate
RO2ZKLAMVNFW,Scikit-learn,ML,Intermediate
RO2ZKLAMVNFW,Azure,Cloud,Advanced
RO2ZKLAMVNFW,SQL,Programming,Intermediate
SOW4I4O20R1M,NLP,ML,Intermediate
SOW4I4O20R1M,Python,Programming,Advanced
SOW4I4O20R1M,AWS,Cloud,Intermediate
SOW4I4O20R1M,PyTorch,ML,Intermediate
40E0MAQU3VJZ,GCP,Cloud,Advanced
40E0MAQU3VJZ,R,Programming,Intermediate
40E0MAQU3VJZ,Python,Programming,Basic
40E0MAQU3VJZ,SQL,Programming,Intermediate
40E0MAQU3VJZ,PyTorch,ML,Basic
5DBSYBD5YRWT,GCP,Cloud,Intermediate
5DBSYBD5YRWT,PyTorch,ML,Advanced
5DBSYBD5YRWT,Computer Vision,ML,Intermediate
5DBSYBD5YRWT,AWS,Cloud,Intermediate
5DBSYBD5YRWT,NLP,ML,Advanced
5DBSYBD5YRWT,Azure,Cloud,Intermediate
VHO9HY6XLC8S,Scikit-learn,ML,Basic
VHO9HY6XLC8S,R,Programming,Advanced
VHO9HY6XLC8S,TensorFlow,ML,Advanced
VHO9HY6XLC8S,GCP,Cloud,Basic
NRTF5EZIE4YY,SQL,Programming,Advanced
NRTF5EZIE4YY,TensorFlow,ML,Advanced
NRTF5EZIE4YY,R,Programming,Basic
NRTF5EZIE4YY,NLP,ML,Basic
E867B93OBTH4,TensorFlow,ML,Basic
E867B93OBTH4,NLP,ML,Advanced
E867B93OBTH4,Python,Programming,Basic
WA7C18TH8Y2C,Scikit-learn,ML,Intermediate
WA7C18TH8Y2C,NLP,ML,Basic
WA7C18TH8Y2C,PyTorch,ML,Intermediate
N6K2V6Z9QNKN,PyTorch,ML,Advanced
N6K2V6Z9QNKN,SQL,Programming,Basic
N6K2V6Z9QNKN,Scikit-learn,ML,Basic
Y6XQ4FYRCWY3,Computer Vision,ML,Intermediate
Y6XQ4FYRCWY3,Scikit-learn,ML,Basic
Y6XQ4FYRCWY3,Python,Programming,Intermediate
Y6XQ4FYRCWY3,R,Programming,Intermediate
Y6XQ4FYRCWY3,SQL,Programming,Advanced
Y6XQ4FYRCWY3,PyTorch,ML,Advanced
T88TJFQTWCNV,R,Programming,Basic
T88TJFQTWCNV,Python,Programming,Basic
T88TJFQTWCNV,Computer Vision,ML,Intermediate
T88TJFQTWCNV,GCP,Cloud,Basic
T88TJFQTWCNV,PyTorch,ML,Basic
S4VS3VXLMUC4,Azure,Cloud,Intermediate
S4VS3VXLMUC4,TensorFlow,ML,Basic
S4VS3VXLMUC4,GCP,Cloud,Intermediate
WWO8BQ0B4AO0,R,Programming,Basic
WWO8BQ0B4AO0,PyTorch,ML,Advanced
WWO8BQ0B4AO0,Scikit-learn,ML,Basic
WWO8BQ0B4AO0,AWS,Cloud,Intermediate
WWO8BQ0B4AO0,Azure,Cloud,Advanced
WWO8BQ0B4AO0,Python,Programming,Advanced
8NKKP2OPH0UE,NLP,ML,Basic
8NKKP2OPH0UE,Azure,Cloud,Basic
8NKKP2OPH0UE,R,Programming,Advanced
0Q24269DAY4B,Scikit-learn,ML,Advanced
0Q24269DAY4B,SQL,Programming,Advanced
0Q24269DAY4B,NLP,ML,Basic
0Q24269DAY4B,AWS,Cloud,Basic
0Q24269DAY4B,GCP,Cloud,Basic
0Q24269DAY4B,R,Programming,Basic
F7GFIN21A5SV,SQL,Programming,Intermediate
F7GFIN21A5SV,Computer Vision,ML,Advanced
F7GFIN21A5SV,GCP,Cloud,Intermediate
KWWDCK11UXA0,Azure,Cloud,Basic
KWWDCK11UXA0,GCP,Cloud,Intermediate
KWWDCK11UXA0,Computer Vision,ML,Advanced
KWWDCK11UXA0,SQL,Programming,Advanced
C1GAMQYYLTUH,TensorFlow,ML,Basic
C1GAMQYYLTUH,AWS,Cloud,Intermediate
C1GAMQYYLTUH,SQL,Programming,Intermediate
C1GAMQYYLTUH,PyTorch,ML,Intermediate
IN15PJ9CE533,GCP,Cloud,Basic
IN15PJ9CE533,Scikit-learn,ML,Advanced
IN15PJ9CE533,R,Programming,Intermediate
IN15PJ9CE533,Computer Vision,ML,Intermediate
IN15PJ9CE533,TensorFlow,ML,Intermediate
IN15PJ9CE533,PyTorch,ML,Advanced
BZD6RKF8OO94,Computer Vision,ML,Intermediate
BZD6RKF8OO94,PyTorch,ML,Intermediate
BZD6RKF8OO94,AWS,Cloud,Advanced
BZD6RKF8OO94,SQL,Programming,Intermediate
5G06PD8Q7YHD,Azure,Cloud,Basic
5G06PD8Q7YHD,TensorFlow,ML,Intermediate
5G06PD8Q7YHD,SQL,Programming,Basic
5G06PD8Q7YHD,GCP,Cloud,Basic
ELZWEYHBZXOP,GCP,Cloud,Intermediate
ELZWEYHBZXOP,AWS,Cloud,Advanced
ELZWEYHBZXOP,Scikit-learn,ML,Intermediate
ELZWEYHBZXOP,Computer Vision,ML,Intermediate
BIZP4FF4TTHV,SQL,Programming,Basic
BIZP4FF4TTHV,Scikit-learn,ML,Basic
BIZP4FF4TTHV,NLP,ML,Intermediate
ONJ1VRAM7PHX,R,Programming,Intermediate
ONJ1VRAM7PHX,SQL,Programming,Basic
ONJ1VRAM7PHX,AWS,Cloud,Basic
ONJ1VRAM7PHX,GCP,Cloud,Basic
ONJ1VRAM7PHX,Azure,Cloud,Advanced
9PXCFYUFW1Z7,PyTorch,ML,Basic
9PXCFYUFW1Z7,Scikit-learn,ML,Advanced
9PXCFYUFW1Z7,Computer Vision,ML,Basic
93348EER7GKP,GCP,Cloud,Basic
93348EER7GKP,Computer Vision,ML,Intermediate
93348EER7GKP,AWS,Cloud,Intermediate
93348EER7GKP,SQL,Programming,Advanced
93348EER7GKP,R,Programming,Advanced
93348EER7GKP,Scikit-learn,ML,Intermediate
CXSOBD636JC2,NLP,ML,Advanced
CXSOBD636JC2,AWS,Cloud,Intermediate
CXSOBD636JC2,SQL,Programming,Intermediate
P423WNBM4S3F,SQL,Programming,Advanced
P423WNBM4S3F,R,Programming,Intermediate
